Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
"Congo, Dem. Rep.","COD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2018","YR2018","28.9693437281034"
"Congo, Dem. Rep.","COD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2019","YR2019","4.70494964261803"
"Congo, Dem. Rep.","COD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2018","YR2018","NA"
"Congo, Dem. Rep.","COD","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2019","YR2019","NA"
"Congo, Dem. Rep.","COD","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2018","YR2018","NA"
"Congo, Dem. Rep.","COD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2019","YR2019","NA"
"Congo, Dem. Rep.","COD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","International tourism, number of arrivals","ST.INT.ARVL","2018","YR2018","NA"
"Congo, Dem. Rep.","COD","International tourism, number of arrivals","ST.INT.ARVL","2019","YR2019","NA"
"Congo, Dem. Rep.","COD","International tourism, number of arrivals","ST.INT.ARVL","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","International tourism, number of departures","ST.INT.DPRT","2018","YR2018","NA"
"Congo, Dem. Rep.","COD","International tourism, number of departures","ST.INT.DPRT","2019","YR2019","NA"
"Congo, Dem. Rep.","COD","International tourism, number of departures","ST.INT.DPRT","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Mobile cellular subscriptions","IT.CEL.SETS","2018","YR2018","36470600"
"Congo, Dem. Rep.","COD","Mobile cellular subscriptions","IT.CEL.SETS","2019","YR2019","37123200"
"Congo, Dem. Rep.","COD","Mobile cellular subscriptions","IT.CEL.SETS","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2018","YR2018","8.6199"
"Congo, Dem. Rep.","COD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2019","YR2019","8.6199"
"Congo, Dem. Rep.","COD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Population, total","SP.POP.TOTL","2018","YR2018","84068091"
"Congo, Dem. Rep.","COD","Population, total","SP.POP.TOTL","2019","YR2019","86790567"
"Congo, Dem. Rep.","COD","Population, total","SP.POP.TOTL","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","55.54"
"Congo, Dem. Rep.","COD","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","54.954"
"Congo, Dem. Rep.","COD","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","44.46"
"Congo, Dem. Rep.","COD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","45.046"
"Congo, Dem. Rep.","COD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Population density (people per sq. km of land area)","EN.POP.DNST","2018","YR2018","37.0825923557045"
"Congo, Dem. Rep.","COD","Population density (people per sq. km of land area)","EN.POP.DNST","2019","YR2019","NA"
"Congo, Dem. Rep.","COD","Population density (people per sq. km of land area)","EN.POP.DNST","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Population growth (annual %)","SP.POP.GROW","2018","YR2018","3.22669890036105"
"Congo, Dem. Rep.","COD","Population growth (annual %)","SP.POP.GROW","2019","YR2019","3.18708630238904"
"Congo, Dem. Rep.","COD","Population growth (annual %)","SP.POP.GROW","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2018","YR2018","NA"
"Congo, Dem. Rep.","COD","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2019","YR2019","NA"
"Congo, Dem. Rep.","COD","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2018","YR2018","224.637"
"Congo, Dem. Rep.","COD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2019","YR2019","NA"
"Congo, Dem. Rep.","COD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2018","YR2018","273.573"
"Congo, Dem. Rep.","COD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2019","YR2019","NA"
"Congo, Dem. Rep.","COD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2018","YR2018","67.9"
"Congo, Dem. Rep.","COD","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2019","YR2019","66.1"
"Congo, Dem. Rep.","COD","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2020","YR2020","NA"
"Congo, Dem. Rep.","COD","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2018","YR2018","87.6"
"Congo, Dem. Rep.","COD","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2019","YR2019","84.8"
"Congo, Dem. Rep.","COD","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2020","YR2020","NA"
"Congo, Rep.","COG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2018","YR2018","-8.59454829968979"
"Congo, Rep.","COG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2019","YR2019","-5.98478913945189"
"Congo, Rep.","COG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2020","YR2020","NA"
"Congo, Rep.","COG","GDP per capita (current US$)","NY.GDP.PCAP.CD","2018","YR2018","2577.70170504152"
"Congo, Rep.","COG","GDP per capita (current US$)","NY.GDP.PCAP.CD","2019","YR2019","2279.96913053355"
"Congo, Rep.","COG","GDP per capita (current US$)","NY.GDP.PCAP.CD","2020","YR2020","NA"
"Congo, Rep.","COG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2018","YR2018","62.8300018310547"
"Congo, Rep.","COG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2019","YR2019","62.7299995422363"
"Congo, Rep.","COG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2020","YR2020","59.5400009155273"
"Congo, Rep.","COG","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2018","YR2018","NA"
"Congo, Rep.","COG","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2019","YR2019","NA"
"Congo, Rep.","COG","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2020","YR2020","NA"
"Congo, Rep.","COG","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2018","YR2018","NA"
"Congo, Rep.","COG","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2019","YR2019","NA"
"Congo, Rep.","COG","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2020","YR2020","NA"
"Congo, Rep.","COG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2018","YR2018","1.15277896375521"
"Congo, Rep.","COG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2019","YR2019","2.20607305781522"
"Congo, Rep.","COG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2020","YR2020","NA"
"Congo, Rep.","COG","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2018","YR2018","23.11112007932"
"Congo, Rep.","COG","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2019","YR2019","-0.759806867190321"
"Congo, Rep.","COG","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2020","YR2020","NA"
"Congo, Rep.","COG","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2018","YR2018","NA"
"Congo, Rep.","COG","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2019","YR2019","NA"
"Congo, Rep.","COG","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2020","YR2020","NA"
"Congo, Rep.","COG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2018","YR2018","NA"
"Congo, Rep.","COG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2019","YR2019","NA"
"Congo, Rep.","COG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2020","YR2020","NA"
"Congo, Rep.","COG","International tourism, number of arrivals","ST.INT.ARVL","2018","YR2018","158000"
"Congo, Rep.","COG","International tourism, number of arrivals","ST.INT.ARVL","2019","YR2019","NA"
"Congo, Rep.","COG","International tourism, number of arrivals","ST.INT.ARVL","2020","YR2020","NA"
"Congo, Rep.","COG","International tourism, number of departures","ST.INT.DPRT","2018","YR2018","NA"
"Congo, Rep.","COG","International tourism, number of departures","ST.INT.DPRT","2019","YR2019","NA"
"Congo, Rep.","COG","International tourism, number of departures","ST.INT.DPRT","2020","YR2020","NA"
"Congo, Rep.","COG","Mobile cellular subscriptions","IT.CEL.SETS","2018","YR2018","5000000"
"Congo, Rep.","COG","Mobile cellular subscriptions","IT.CEL.SETS","2019","YR2019","5000000"
"Congo, Rep.","COG","Mobile cellular subscriptions","IT.CEL.SETS","2020","YR2020","NA"
"Congo, Rep.","COG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2018","YR2018","8.65"
"Congo, Rep.","COG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2019","YR2019","8.65"
"Congo, Rep.","COG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2020","YR2020","NA"
"Congo, Rep.","COG","Population, total","SP.POP.TOTL","2018","YR2018","5244363"
"Congo, Rep.","COG","Population, total","SP.POP.TOTL","2019","YR2019","5380508"
"Congo, Rep.","COG","Population, total","SP.POP.TOTL","2020","YR2020","NA"
"Congo, Rep.","COG","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","33.084"
"Congo, Rep.","COG","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","32.627"
"Congo, Rep.","COG","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","NA"
"Congo, Rep.","COG","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","66.916"
"Congo, Rep.","COG","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","67.373"
"Congo, Rep.","COG","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","NA"
"Congo, Rep.","COG","Population density (people per sq. km of land area)","EN.POP.DNST","2018","YR2018","15.3568462664715"
"Congo, Rep.","COG","Population density (people per sq. km of land area)","EN.POP.DNST","2019","YR2019","NA"
"Congo, Rep.","COG","Population density (people per sq. km of land area)","EN.POP.DNST","2020","YR2020","NA"
"Congo, Rep.","COG","Population growth (annual %)","SP.POP.GROW","2018","YR2018","2.58170130027223"
"Congo, Rep.","COG","Population growth (annual %)","SP.POP.GROW","2019","YR2019","2.5629008034182"
"Congo, Rep.","COG","Population growth (annual %)","SP.POP.GROW","2020","YR2020","NA"
"Congo, Rep.","COG","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2018","YR2018","NA"
"Congo, Rep.","COG","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2019","YR2019","NA"
"Congo, Rep.","COG","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2020","YR2020","NA"
"Congo, Rep.","COG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2018","YR2018","240.201"
"Congo, Rep.","COG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2019","YR2019","NA"
"Congo, Rep.","COG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2020","YR2020","NA"
"Congo, Rep.","COG","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2018","YR2018","279.572"
"Congo, Rep.","COG","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2019","YR2019","NA"
"Congo, Rep.","COG","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2020","YR2020","NA"
"Congo, Rep.","COG","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2018","YR2018","35.7"
"Congo, Rep.","COG","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2019","YR2019","34.9"
"Congo, Rep.","COG","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2020","YR2020","NA"
"Congo, Rep.","COG","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2018","YR2018","49.3"
"Congo, Rep.","COG","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2019","YR2019","47.8"
"Congo, Rep.","COG","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2020","YR2020","NA"
Costa Rica,"CRI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2018","YR2018","1.64419088626954"
Costa Rica,"CRI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2019","YR2019","1.11059764822818"
Costa Rica,"CRI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2020","YR2020","NA"
Costa Rica,"CRI","GDP per capita (current US$)","NY.GDP.PCAP.CD","2018","YR2018","12112.1344206452"
Costa Rica,"CRI","GDP per capita (current US$)","NY.GDP.PCAP.CD","2019","YR2019","12243.8114267607"
Costa Rica,"CRI","GDP per capita (current US$)","NY.GDP.PCAP.CD","2020","YR2020","NA"
Costa Rica,"CRI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2018","YR2018","56.189998626709"
Costa Rica,"CRI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2019","YR2019","57.060001373291"
Costa Rica,"CRI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2020","YR2020","50.2700004577637"
Costa Rica,"CRI","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2018","YR2018","0.0509936154603578"
Costa Rica,"CRI","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2019","YR2019","0.0444235486031853"
Costa Rica,"CRI","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2020","YR2020","NA"
Costa Rica,"CRI","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2018","YR2018","19.1228819501587"
Costa Rica,"CRI","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2019","YR2019","16.603666798476"
Costa Rica,"CRI","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2020","YR2020","NA"
Costa Rica,"CRI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2018","YR2018","2.22121531302887"
Costa Rica,"CRI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2019","YR2019","2.09620256592949"
Costa Rica,"CRI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2020","YR2020","NA"
Costa Rica,"CRI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2018","YR2018","2.54095145370013"
Costa Rica,"CRI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2019","YR2019","1.76540524290094"
Costa Rica,"CRI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2020","YR2020","NA"
Costa Rica,"CRI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2018","YR2018","81.9713897705078"
Costa Rica,"CRI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2019","YR2019","NA"
Costa Rica,"CRI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2020","YR2020","NA"
Costa Rica,"CRI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2018","YR2018","39.6567306518555"
Costa Rica,"CRI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2019","YR2019","NA"
Costa Rica,"CRI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2020","YR2020","NA"
Costa Rica,"CRI","International tourism, number of arrivals","ST.INT.ARVL","2018","YR2018","3313000"
Costa Rica,"CRI","International tourism, number of arrivals","ST.INT.ARVL","2019","YR2019","3366000"
Costa Rica,"CRI","International tourism, number of arrivals","ST.INT.ARVL","2020","YR2020","NA"
Costa Rica,"CRI","International tourism, number of departures","ST.INT.DPRT","2018","YR2018","1079000"
Costa Rica,"CRI","International tourism, number of departures","ST.INT.DPRT","2019","YR2019","1153000"
Costa Rica,"CRI","International tourism, number of departures","ST.INT.DPRT","2020","YR2020","NA"
Costa Rica,"CRI","Mobile cellular subscriptions","IT.CEL.SETS","2018","YR2018","8495590"
Costa Rica,"CRI","Mobile cellular subscriptions","IT.CEL.SETS","2019","YR2019","8171210"
Costa Rica,"CRI","Mobile cellular subscriptions","IT.CEL.SETS","2020","YR2020","NA"
Costa Rica,"CRI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2018","YR2018","74.0868"
Costa Rica,"CRI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2019","YR2019","81.2026"
Costa Rica,"CRI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2020","YR2020","NA"
Costa Rica,"CRI","Population, total","SP.POP.TOTL","2018","YR2018","4999441"
Costa Rica,"CRI","Population, total","SP.POP.TOTL","2019","YR2019","5047561"
Costa Rica,"CRI","Population, total","SP.POP.TOTL","2020","YR2020","NA"
Costa Rica,"CRI","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","20.66"
Costa Rica,"CRI","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","19.924"
Costa Rica,"CRI","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","NA"
Costa Rica,"CRI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","79.34"
Costa Rica,"CRI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","80.076"
Costa Rica,"CRI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","NA"
Costa Rica,"CRI","Population density (people per sq. km of land area)","EN.POP.DNST","2018","YR2018","97.9130630630631"
Costa Rica,"CRI","Population density (people per sq. km of land area)","EN.POP.DNST","2019","YR2019","NA"
Costa Rica,"CRI","Population density (people per sq. km of land area)","EN.POP.DNST","2020","YR2020","NA"
Costa Rica,"CRI","Population growth (annual %)","SP.POP.GROW","2018","YR2018","0.99478225758881"
Costa Rica,"CRI","Population growth (annual %)","SP.POP.GROW","2019","YR2019","0.957905013850413"
Costa Rica,"CRI","Population growth (annual %)","SP.POP.GROW","2020","YR2020","NA"
Costa Rica,"CRI","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2018","YR2018","NA"
Costa Rica,"CRI","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2019","YR2019","NA"
Costa Rica,"CRI","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","2020","YR2020","NA"
Costa Rica,"CRI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2018","YR2018","56.969"
Costa Rica,"CRI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2019","YR2019","NA"
Costa Rica,"CRI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","2020","YR2020","NA"
Costa Rica,"CRI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2018","YR2018","113.079"
Costa Rica,"CRI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2019","YR2019","NA"
Costa Rica,"CRI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","2020","YR2020","NA"
Costa Rica,"CRI","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2018","YR2018","7.5"
Costa Rica,"CRI","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2019","YR2019","7.5"
Costa Rica,"CRI","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","2020","YR2020","NA"
Costa Rica,"CRI","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2018","YR2018","8.7"
Costa Rica,"CRI","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2019","YR2019","8.6"
Costa Rica,"CRI","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2020","YR2020","NA"
Cote d'Ivoire,"CIV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2018","YR2018","4.19658336772906"
Cote d'Ivoire,"CIV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2019","YR2019","3.55773516239779"
Cote d'Ivoire,"CIV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2020","YR2020","NA"
Cote d'Ivoire,"CIV","GDP per capita (current US$)","NY.GDP.PCAP.CD","2018","YR2018","2314.05068144953"
Cote d'Ivoire,"CIV","GDP per capita (current US$)","NY.GDP.PCAP.CD","2019","YR2019","2276.33327906444"
Cote d'Ivoire,"CIV","GDP per capita (current US$)","NY.GDP.PCAP.CD","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2018","YR2018","52.0099983215332"
Cote d'Ivoire,"CIV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2019","YR2019","51.9900016784668"
Cote d'Ivoire,"CIV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2020","YR2020","50.9700012207031"
Cote d'Ivoire,"CIV","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2018","YR2018","NA"
Cote d'Ivoire,"CIV","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2019","YR2019","NA"
Cote d'Ivoire,"CIV","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2018","YR2018","NA"
Cote d'Ivoire,"CIV","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2019","YR2019","NA"
Cote d'Ivoire,"CIV","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2018","YR2018","0.359409031380664"
Cote d'Ivoire,"CIV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2019","YR2019","-1.10686343994202"
Cote d'Ivoire,"CIV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2018","YR2018","0.634843912956256"
Cote d'Ivoire,"CIV","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2019","YR2019","0.200492126867886"
Cote d'Ivoire,"CIV","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2018","YR2018","NA"
Cote d'Ivoire,"CIV","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2019","YR2019","NA"
Cote d'Ivoire,"CIV","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2018","YR2018","NA"
Cote d'Ivoire,"CIV","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2019","YR2019","NA"
Cote d'Ivoire,"CIV","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","2020","YR2020","NA"
Cote d'Ivoire,"CIV","International tourism, number of arrivals","ST.INT.ARVL","2018","YR2018","1965000"
Cote d'Ivoire,"CIV","International tourism, number of arrivals","ST.INT.ARVL","2019","YR2019","2070000"
Cote d'Ivoire,"CIV","International tourism, number of arrivals","ST.INT.ARVL","2020","YR2020","NA"
Cote d'Ivoire,"CIV","International tourism, number of departures","ST.INT.DPRT","2018","YR2018","NA"
Cote d'Ivoire,"CIV","International tourism, number of departures","ST.INT.DPRT","2019","YR2019","NA"
Cote d'Ivoire,"CIV","International tourism, number of departures","ST.INT.DPRT","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Mobile cellular subscriptions","IT.CEL.SETS","2018","YR2018","33807900"
Cote d'Ivoire,"CIV","Mobile cellular subscriptions","IT.CEL.SETS","2019","YR2019","37376600"
Cote d'Ivoire,"CIV","Mobile cellular subscriptions","IT.CEL.SETS","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2018","YR2018","46.8237"
Cote d'Ivoire,"CIV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2019","YR2019","36.4538"
Cote d'Ivoire,"CIV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Population, total","SP.POP.TOTL","2018","YR2018","25069229"
Cote d'Ivoire,"CIV","Population, total","SP.POP.TOTL","2019","YR2019","25716544"
Cote d'Ivoire,"CIV","Population, total","SP.POP.TOTL","2020","YR2020","NA"
Cote d'Ivoire,"CIV","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","49.221"
Cote d'Ivoire,"CIV","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","48.761"
