Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Dominican Republic,"DOM","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.763217"
Dominican Republic,"DOM","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.4002573"
Dominican Republic,"DOM","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.357478"
Dominican Republic,"DOM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.0322322"
Dominican Republic,"DOM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.0189059"
Dominican Republic,"DOM","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.0654638"
Dominican Republic,"DOM","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.0535924"
Dominican Republic,"DOM","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.3792109"
Dominican Republic,"DOM","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.3476975"
Dominican Republic,"DOM","Voice and Accountability: Estimate","VA.EST","2018","YR2018","0.1407232"
Dominican Republic,"DOM","Voice and Accountability: Estimate","VA.EST","2019","YR2019","0.201905"
Ecuador,"ECU","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.5656243"
Ecuador,"ECU","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.4964109"
Ecuador,"ECU","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.2613976"
Ecuador,"ECU","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.3985842"
Ecuador,"ECU","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.0808058"
Ecuador,"ECU","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.1890175"
Ecuador,"ECU","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.8689445"
Ecuador,"ECU","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.8236187"
Ecuador,"ECU","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.6388752"
Ecuador,"ECU","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.5773571"
Ecuador,"ECU","Voice and Accountability: Estimate","VA.EST","2018","YR2018","0.0243482"
Ecuador,"ECU","Voice and Accountability: Estimate","VA.EST","2019","YR2019","0.0609436"
"Egypt, Arab Rep.","EGY","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.5658687"
"Egypt, Arab Rep.","EGY","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.670213"
"Egypt, Arab Rep.","EGY","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.5848041"
"Egypt, Arab Rep.","EGY","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.4235377"
"Egypt, Arab Rep.","EGY","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-1.170035"
"Egypt, Arab Rep.","EGY","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-1.066421"
"Egypt, Arab Rep.","EGY","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.8632245"
"Egypt, Arab Rep.","EGY","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.827766"
"Egypt, Arab Rep.","EGY","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.4123932"
"Egypt, Arab Rep.","EGY","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.420846"
"Egypt, Arab Rep.","EGY","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-1.311536"
"Egypt, Arab Rep.","EGY","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-1.428673"
El Salvador,"SLV","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.6006837"
El Salvador,"SLV","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.5525649"
El Salvador,"SLV","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.4471425"
El Salvador,"SLV","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.4654403"
El Salvador,"SLV","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.3787947"
El Salvador,"SLV","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.127452"
El Salvador,"SLV","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","0.035562"
El Salvador,"SLV","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","0.0216385"
El Salvador,"SLV","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.8280311"
El Salvador,"SLV","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.7624596"
El Salvador,"SLV","Voice and Accountability: Estimate","VA.EST","2018","YR2018","0.0428426"
El Salvador,"SLV","Voice and Accountability: Estimate","VA.EST","2019","YR2019","0.1383736"
Equatorial Guinea,"GNQ","Control of Corruption: Estimate","CC.EST","2018","YR2018","-1.559879"
Equatorial Guinea,"GNQ","Control of Corruption: Estimate","CC.EST","2019","YR2019","-1.722886"
Equatorial Guinea,"GNQ","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-1.29438"
Equatorial Guinea,"GNQ","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-1.342012"
Equatorial Guinea,"GNQ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.0839038"
Equatorial Guinea,"GNQ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.1909256"
Equatorial Guinea,"GNQ","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-1.544196"
Equatorial Guinea,"GNQ","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-1.520516"
Equatorial Guinea,"GNQ","Rule of Law: Estimate","RL.EST","2018","YR2018","-1.414762"
Equatorial Guinea,"GNQ","Rule of Law: Estimate","RL.EST","2019","YR2019","-1.422315"
Equatorial Guinea,"GNQ","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-1.863238"
Equatorial Guinea,"GNQ","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-1.863563"
Eritrea,"ERI","Control of Corruption: Estimate","CC.EST","2018","YR2018","-1.316185"
Eritrea,"ERI","Control of Corruption: Estimate","CC.EST","2019","YR2019","-1.394767"
Eritrea,"ERI","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-1.727732"
Eritrea,"ERI","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-1.757369"
Eritrea,"ERI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.5966769"
Eritrea,"ERI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.7195499"
Eritrea,"ERI","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-2.213971"
Eritrea,"ERI","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-2.274918"
Eritrea,"ERI","Rule of Law: Estimate","RL.EST","2018","YR2018","-1.586008"
Eritrea,"ERI","Rule of Law: Estimate","RL.EST","2019","YR2019","-1.595496"
Eritrea,"ERI","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-2.174927"
Eritrea,"ERI","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-2.193209"
Estonia,"EST","Control of Corruption: Estimate","CC.EST","2018","YR2018","1.506536"
Estonia,"EST","Control of Corruption: Estimate","CC.EST","2019","YR2019","1.542329"
Estonia,"EST","Government Effectiveness: Estimate","GE.EST","2018","YR2018","1.191938"
Estonia,"EST","Government Effectiveness: Estimate","GE.EST","2019","YR2019","1.174747"
Estonia,"EST","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.5949079"
Estonia,"EST","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.6388937"
Estonia,"EST","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","1.552473"
Estonia,"EST","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","1.591124"
Estonia,"EST","Rule of Law: Estimate","RL.EST","2018","YR2018","1.239835"
Estonia,"EST","Rule of Law: Estimate","RL.EST","2019","YR2019","1.281257"
Estonia,"EST","Voice and Accountability: Estimate","VA.EST","2018","YR2018","1.213068"
Estonia,"EST","Voice and Accountability: Estimate","VA.EST","2019","YR2019","1.210472"
Eswatini,"SWZ","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.2176961"
Eswatini,"SWZ","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.4876726"
Eswatini,"SWZ","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.6599468"
Eswatini,"SWZ","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.678317"
Eswatini,"SWZ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.3645701"
Eswatini,"SWZ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.3785959"
Eswatini,"SWZ","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.6154431"
Eswatini,"SWZ","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.6122774"
Eswatini,"SWZ","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.2486529"
Eswatini,"SWZ","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.5018827"
Eswatini,"SWZ","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-1.355929"
Eswatini,"SWZ","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-1.32123"
Ethiopia,"ETH","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.4862171"
Ethiopia,"ETH","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.4064651"
Ethiopia,"ETH","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.6074697"
Ethiopia,"ETH","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.6345773"
Ethiopia,"ETH","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-1.269462"
Ethiopia,"ETH","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-1.279597"
Ethiopia,"ETH","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.9712701"
Ethiopia,"ETH","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.8889709"
Ethiopia,"ETH","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.4283645"
Ethiopia,"ETH","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.4734782"
Ethiopia,"ETH","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-1.148297"
Ethiopia,"ETH","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-1.046125"
Fiji,"FJI","Control of Corruption: Estimate","CC.EST","2018","YR2018","0.3810643"
Fiji,"FJI","Control of Corruption: Estimate","CC.EST","2019","YR2019","0.5585566"
Fiji,"FJI","Government Effectiveness: Estimate","GE.EST","2018","YR2018","0.2595362"
Fiji,"FJI","Government Effectiveness: Estimate","GE.EST","2019","YR2019","0.2040977"
Fiji,"FJI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.8753972"
Fiji,"FJI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.8723141"
Fiji,"FJI","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.219138"
Fiji,"FJI","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.2174181"
Fiji,"FJI","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.1288625"
Fiji,"FJI","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.0257588"
Fiji,"FJI","Voice and Accountability: Estimate","VA.EST","2018","YR2018","0.2186567"
Fiji,"FJI","Voice and Accountability: Estimate","VA.EST","2019","YR2019","0.0941574"
Finland,"FIN","Control of Corruption: Estimate","CC.EST","2018","YR2018","2.212744"
Finland,"FIN","Control of Corruption: Estimate","CC.EST","2019","YR2019","2.153081"
Finland,"FIN","Government Effectiveness: Estimate","GE.EST","2018","YR2018","1.984208"
Finland,"FIN","Government Effectiveness: Estimate","GE.EST","2019","YR2019","1.929313"
Finland,"FIN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.9154205"
Finland,"FIN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.9090824"
Finland,"FIN","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","1.786478"
Finland,"FIN","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","1.851015"
Finland,"FIN","Rule of Law: Estimate","RL.EST","2018","YR2018","2.045142"
Finland,"FIN","Rule of Law: Estimate","RL.EST","2019","YR2019","2.022146"
Finland,"FIN","Voice and Accountability: Estimate","VA.EST","2018","YR2018","1.612457"
Finland,"FIN","Voice and Accountability: Estimate","VA.EST","2019","YR2019","1.588977"
France,"FRA","Control of Corruption: Estimate","CC.EST","2018","YR2018","1.317086"
France,"FRA","Control of Corruption: Estimate","CC.EST","2019","YR2019","1.300968"
France,"FRA","Government Effectiveness: Estimate","GE.EST","2018","YR2018","1.480526"
France,"FRA","Government Effectiveness: Estimate","GE.EST","2019","YR2019","1.384611"
France,"FRA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.0374602"
France,"FRA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.313681"
France,"FRA","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","1.156849"
France,"FRA","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","1.440292"
France,"FRA","Rule of Law: Estimate","RL.EST","2018","YR2018","1.43921"
France,"FRA","Rule of Law: Estimate","RL.EST","2019","YR2019","1.412058"
France,"FRA","Voice and Accountability: Estimate","VA.EST","2018","YR2018","1.180631"
France,"FRA","Voice and Accountability: Estimate","VA.EST","2019","YR2019","1.141659"
French Guiana,"GUF","Control of Corruption: Estimate","CC.EST","2018","YR2018","0.9526603"
French Guiana,"GUF","Control of Corruption: Estimate","CC.EST","2019","YR2019","0.9192378"
French Guiana,"GUF","Government Effectiveness: Estimate","GE.EST","2018","YR2018","1.397863"
French Guiana,"GUF","Government Effectiveness: Estimate","GE.EST","2019","YR2019","1.387373"
French Guiana,"GUF","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.528242"
French Guiana,"GUF","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.2772611"
French Guiana,"GUF","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","1.305632"
French Guiana,"GUF","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","1.314049"
French Guiana,"GUF","Rule of Law: Estimate","RL.EST","2018","YR2018","1.209605"
French Guiana,"GUF","Rule of Law: Estimate","RL.EST","2019","YR2019","1.165919"
French Guiana,"GUF","Voice and Accountability: Estimate","VA.EST","2018","YR2018","1.306017"
French Guiana,"GUF","Voice and Accountability: Estimate","VA.EST","2019","YR2019","1.294189"
Gabon,"GAB","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.8557801"
Gabon,"GAB","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.9354914"
Gabon,"GAB","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.8122834"
Gabon,"GAB","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.8977532"
Gabon,"GAB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.2450999"
Gabon,"GAB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.1782095"
Gabon,"GAB","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.915203"
Gabon,"GAB","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.9571223"
Gabon,"GAB","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.7061421"
Gabon,"GAB","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.732851"
Gabon,"GAB","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-0.9471998"
Gabon,"GAB","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-1.030655"
"Gambia, The","GMB","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.4623365"
"Gambia, The","GMB","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.2852226"
"Gambia, The","GMB","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.6234712"
"Gambia, The","GMB","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.630676"
"Gambia, The","GMB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.0659801"
"Gambia, The","GMB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.1114135"
"Gambia, The","GMB","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.6283253"
"Gambia, The","GMB","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.6649198"
"Gambia, The","GMB","Rule of Law: Estimate","RL.EST","2018","YR2018","-0.4308292"
"Gambia, The","GMB","Rule of Law: Estimate","RL.EST","2019","YR2019","-0.3715761"
"Gambia, The","GMB","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-0.1979683"
"Gambia, The","GMB","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-0.2162317"
Georgia,"GEO","Control of Corruption: Estimate","CC.EST","2018","YR2018","0.7081019"
Georgia,"GEO","Control of Corruption: Estimate","CC.EST","2019","YR2019","0.6684984"
Georgia,"GEO","Government Effectiveness: Estimate","GE.EST","2018","YR2018","0.6145709"
Georgia,"GEO","Government Effectiveness: Estimate","GE.EST","2019","YR2019","0.8299233"
Georgia,"GEO","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.4326036"
Georgia,"GEO","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.4458558"
Georgia,"GEO","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","1.125836"
Georgia,"GEO","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","1.122067"
Georgia,"GEO","Rule of Law: Estimate","RL.EST","2018","YR2018","0.3276485"
Georgia,"GEO","Rule of Law: Estimate","RL.EST","2019","YR2019","0.3099792"
Georgia,"GEO","Voice and Accountability: Estimate","VA.EST","2018","YR2018","0.2480459"
Georgia,"GEO","Voice and Accountability: Estimate","VA.EST","2019","YR2019","0.1960474"
Germany,"DEU","Control of Corruption: Estimate","CC.EST","2018","YR2018","1.946862"
Germany,"DEU","Control of Corruption: Estimate","CC.EST","2019","YR2019","1.895473"
Germany,"DEU","Government Effectiveness: Estimate","GE.EST","2018","YR2018","1.619633"
Germany,"DEU","Government Effectiveness: Estimate","GE.EST","2019","YR2019","1.585309"
Germany,"DEU","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.5987851"
Germany,"DEU","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.5828653"
Germany,"DEU","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","1.763705"
Germany,"DEU","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","1.72305"
Germany,"DEU","Rule of Law: Estimate","RL.EST","2018","YR2018","1.629487"
Germany,"DEU","Rule of Law: Estimate","RL.EST","2019","YR2019","1.618773"
Germany,"DEU","Voice and Accountability: Estimate","VA.EST","2018","YR2018","1.423473"
Germany,"DEU","Voice and Accountability: Estimate","VA.EST","2019","YR2019","1.335724"
Ghana,"GHA","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.1158941"
Ghana,"GHA","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.0790386"
Ghana,"GHA","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.2102704"
Ghana,"GHA","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.210104"
Ghana,"GHA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.017135"
Ghana,"GHA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.098347"
Ghana,"GHA","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.0917172"
Ghana,"GHA","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.1110496"
Ghana,"GHA","Rule of Law: Estimate","RL.EST","2018","YR2018","0.0715621"
Ghana,"GHA","Rule of Law: Estimate","RL.EST","2019","YR2019","0.0468897"
Ghana,"GHA","Voice and Accountability: Estimate","VA.EST","2018","YR2018","0.5792788"
Ghana,"GHA","Voice and Accountability: Estimate","VA.EST","2019","YR2019","0.5842582"
Greece,"GRC","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.0660192"
Greece,"GRC","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.0118192"
Greece,"GRC","Government Effectiveness: Estimate","GE.EST","2018","YR2018","0.3382609"
Greece,"GRC","Government Effectiveness: Estimate","GE.EST","2019","YR2019","0.4055903"
Greece,"GRC","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.1740548"
Greece,"GRC","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.2909985"
Greece,"GRC","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","0.4140628"
Greece,"GRC","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","0.529879"
Greece,"GRC","Rule of Law: Estimate","RL.EST","2018","YR2018","0.1526495"
Greece,"GRC","Rule of Law: Estimate","RL.EST","2019","YR2019","0.198838"
Greece,"GRC","Voice and Accountability: Estimate","VA.EST","2018","YR2018","0.8574601"
Greece,"GRC","Voice and Accountability: Estimate","VA.EST","2019","YR2019","0.9357267"
Greenland,"GRL","Control of Corruption: Estimate","CC.EST","2018","YR2018","1.177475"
Greenland,"GRL","Control of Corruption: Estimate","CC.EST","2019","YR2019","1.043699"
Greenland,"GRL","Government Effectiveness: Estimate","GE.EST","2018","YR2018","0.8380827"
Greenland,"GRL","Government Effectiveness: Estimate","GE.EST","2019","YR2019","0.8137978"
Greenland,"GRL","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","1.935498"
Greenland,"GRL","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","1.896815"
Greenland,"GRL","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","1.369053"
Greenland,"GRL","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","1.360825"
Greenland,"GRL","Rule of Law: Estimate","RL.EST","2018","YR2018","1.737413"
Greenland,"GRL","Rule of Law: Estimate","RL.EST","2019","YR2019","1.745989"
Greenland,"GRL","Voice and Accountability: Estimate","VA.EST","2018","YR2018","1.306017"
Greenland,"GRL","Voice and Accountability: Estimate","VA.EST","2019","YR2019","1.294189"
Grenada,"GRD","Control of Corruption: Estimate","CC.EST","2018","YR2018","0.3766035"
Grenada,"GRD","Control of Corruption: Estimate","CC.EST","2019","YR2019","0.3397682"
Grenada,"GRD","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.2529525"
Grenada,"GRD","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.1359288"
Grenada,"GRD","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.9924276"
Grenada,"GRD","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.959709"
Grenada,"GRD","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.289589"
Grenada,"GRD","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.3131911"
Grenada,"GRD","Rule of Law: Estimate","RL.EST","2018","YR2018","0.2296057"
Grenada,"GRD","Rule of Law: Estimate","RL.EST","2019","YR2019","0.1758633"
Grenada,"GRD","Voice and Accountability: Estimate","VA.EST","2018","YR2018","0.5224053"
Grenada,"GRD","Voice and Accountability: Estimate","VA.EST","2019","YR2019","0.707514"
Guam,"GUM","Control of Corruption: Estimate","CC.EST","2018","YR2018","1.238797"
Guam,"GUM","Control of Corruption: Estimate","CC.EST","2019","YR2019","1.234392"
Guam,"GUM","Government Effectiveness: Estimate","GE.EST","2018","YR2018","0.2727026"
Guam,"GUM","Government Effectiveness: Estimate","GE.EST","2019","YR2019","0.2693615"
Guam,"GUM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","0.631032"
Guam,"GUM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","0.7850212"
Guam,"GUM","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","0.0839848"
Guam,"GUM","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","0.0823403"
Guam,"GUM","Rule of Law: Estimate","RL.EST","2018","YR2018","1.363119"
Guam,"GUM","Rule of Law: Estimate","RL.EST","2019","YR2019","1.335098"
Guam,"GUM","Voice and Accountability: Estimate","VA.EST","2018","YR2018","NA"
Guam,"GUM","Voice and Accountability: Estimate","VA.EST","2019","YR2019","NA"
Guatemala,"GTM","Control of Corruption: Estimate","CC.EST","2018","YR2018","-0.8205505"
Guatemala,"GTM","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.8984204"
Guatemala,"GTM","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.6820061"
Guatemala,"GTM","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.6768408"
Guatemala,"GTM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.5292468"
Guatemala,"GTM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.5461909"
Guatemala,"GTM","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.1901745"
Guatemala,"GTM","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.2249926"
Guatemala,"GTM","Rule of Law: Estimate","RL.EST","2018","YR2018","-1.037602"
Guatemala,"GTM","Rule of Law: Estimate","RL.EST","2019","YR2019","-1.052289"
Guatemala,"GTM","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-0.3395694"
Guatemala,"GTM","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-0.3134542"
Guinea,"GIN","Control of Corruption: Estimate","CC.EST","2018","YR2018","-1.04368"
Guinea,"GIN","Control of Corruption: Estimate","CC.EST","2019","YR2019","-0.9049651"
Guinea,"GIN","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-0.9709232"
Guinea,"GIN","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-0.7787458"
Guinea,"GIN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.8744907"
Guinea,"GIN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.8306405"
Guinea,"GIN","Regulatory Quality: Estimate","RQ.EST","2018","YR2018","-0.7763806"
Guinea,"GIN","Regulatory Quality: Estimate","RQ.EST","2019","YR2019","-0.7698209"
Guinea,"GIN","Rule of Law: Estimate","RL.EST","2018","YR2018","-1.211245"
Guinea,"GIN","Rule of Law: Estimate","RL.EST","2019","YR2019","-1.209028"
Guinea,"GIN","Voice and Accountability: Estimate","VA.EST","2018","YR2018","-0.752925"
Guinea,"GIN","Voice and Accountability: Estimate","VA.EST","2019","YR2019","-0.7485375"
Guinea-Bissau,"GNB","Control of Corruption: Estimate","CC.EST","2018","YR2018","-1.533915"
Guinea-Bissau,"GNB","Control of Corruption: Estimate","CC.EST","2019","YR2019","-1.453986"
Guinea-Bissau,"GNB","Government Effectiveness: Estimate","GE.EST","2018","YR2018","-1.48785"
Guinea-Bissau,"GNB","Government Effectiveness: Estimate","GE.EST","2019","YR2019","-1.514441"
Guinea-Bissau,"GNB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2018","YR2018","-0.6762453"
Guinea-Bissau,"GNB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","2019","YR2019","-0.562632"
